source,provider,product,frame_time_hkt,observed_at_utc,availability_proxy_utc,availability_proxy_method,native_issue_metadata_status,envf_query_url,display_large_image_url,display_image_url,envf_temp_image_path,frame_index_in_chunk,image_fetch_status,image_fetch_error,image_sha256,image_bytes,image_width,image_height,pixel_count,rgb_r_mean,rgb_g_mean,rgb_b_mean,rgb_brightness_mean,rgb_saturation_mean,dark_pixel_fraction,rain_colored_pixel_fraction,rain_blue_fraction,rain_cyan_fraction,rain_green_fraction,rain_yellow_fraction,rain_orange_fraction,rain_red_fraction,rain_purple_fraction,rain_intensity_proxy
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T10:00:00+08:00,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515806.4740400314331054687500-2944017-123.png&datetime=2026/07/06 10:00,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515806.4454579353332519531250-2944017-122.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515806.4740400314331054687500-2944017-123.png,61,ok,,b608e33897afa4b075b555ad816cc61b55419a6b5f06f4c2c616d24e86697dc0,59600,210,144,30240,122.67738095238096,117.44292328042329,127.00790343915344,122.37606922398588,67.40806878306879,0.12251984126984126,0.7158730158730159,0.3957010582010582,0.038624338624338624,0.02787698412698413,0.23855820105820105,0.24487433862433863,0.23250661375661374,0.0036375661375661374,2.8158300264550262
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T10:12:00+08:00,2026-07-06T02:12:00Z,2026-07-06T02:42:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515806.4172139167785644531250-2944017-121.png&datetime=2026/07/06 10:12,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515806.3885269165039062500000-2944017-120.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515806.4172139167785644531250-2944017-121.png,60,ok,,e2edcc8d2b251ef3079ee4331567001645bbb755bbde042d141f1430a514fef7,60170,210,144,30240,122.32619047619048,117.3744708994709,127.33015873015873,122.34360670194005,66.8417328042328,0.12380952380952381,0.7118055555555556,0.3964285714285714,0.03935185185185185,0.02757936507936508,0.23406084656084655,0.23912037037037037,0.22612433862433862,0.0036044973544973546,2.7615906084656086
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T10:24:00+08:00,2026-07-06T02:24:00Z,2026-07-06T02:54:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515806.3615028858184814453125-2944017-119.png&datetime=2026/07/06 10:24,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515806.3366549015045166015625-2944017-118.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515806.3615028858184814453125-2944017-119.png,59,ok,,8f6238e0ce3497853f9bbd441b66a0ef81f9e49ad9d1310f3d1c0528b9901f82,60594,210,144,30240,122.04662698412699,117.28816137566137,127.34970238095238,122.22816358024693,66.64861111111111,0.12374338624338624,0.7119378306878307,0.3962632275132275,0.04146825396825397,0.02671957671957672,0.23062169312169312,0.23703703703703705,0.2234457671957672,0.0036044973544973546,2.736524470899471
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T10:36:00+08:00,2026-07-06T02:36:00Z,2026-07-06T03:06:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515806.3116710186004638671875-2944017-117.png&datetime=2026/07/06 10:36,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515806.2859320640563964843750-2944017-116.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515806.3116710186004638671875-2944017-117.png,58,ok,,086cf283867848566ccd3b25a8f11b10f9645cdd77aad620b36e107c6a953297,60847,210,144,30240,122.1449074074074,117.38442460317461,127.44623015873016,122.3251873897707,66.29553571428572,0.12344576719576719,0.7111111111111111,0.3950727513227513,0.04262566137566137,0.0271494708994709,0.22999338624338625,0.2363095238095238,0.22179232804232804,0.0035714285714285713,2.726792328042328
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T10:48:00+08:00,2026-07-06T02:48:00Z,2026-07-06T03:18:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515806.2584280967712402343750-2944017-115.png&datetime=2026/07/06 10:48,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515806.2303891181945800781250-2944017-114.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515806.2584280967712402343750-2944017-115.png,57,ok,,9d28f2849ac48f828c775e59c1737d67bb8ae46d87bb77d2ad165d8ad6761c7f,60945,210,144,30240,121.19239417989418,117.05714285714286,127.10558862433862,121.7850418871252,66.79973544973545,0.12486772486772486,0.7113425925925926,0.3972222222222222,0.04371693121693122,0.02943121693121693,0.22883597883597884,0.2345899470899471,0.22066798941798943,0.0035714285714285713,2.721236772486773
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T11:00:00+08:00,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515806.1755840778350830078125-2944017-113.png&datetime=2026/07/06 11:00,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515806.1472890377044677734375-2944017-112.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515806.1755840778350830078125-2944017-113.png,56,ok,,538a5d7cdb39ad4aab2a82aaf75d8e9775af0ae7c73258c0399774fa9577f0c3,60884,210,144,30240,121.06322751322752,117.12698412698413,127.44441137566137,121.87820767195767,66.8031746031746,0.12417328042328042,0.7114417989417989,0.3989087301587302,0.044543650793650795,0.028802910052910052,0.22678571428571428,0.23313492063492064,0.2185515873015873,0.0036375661375661374,2.7048974867724866
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T11:12:00+08:00,2026-07-06T03:12:00Z,2026-07-06T03:42:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515806.0907878875732421875000-2944017-111.png&datetime=2026/07/06 11:12,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515806.0604829788208007812500-2944017-110.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515806.0907878875732421875000-2944017-111.png,55,ok,,002cea71b6b69e4913180d14bc2be68226d7e06ef7acc2748839434b72ca8f22,60956,210,144,30240,120.39563492063492,116.9640873015873,127.4120701058201,121.59059744268076,67.08458994708995,0.12526455026455027,0.7109788359788359,0.4003637566137566,0.0458994708994709,0.03039021164021164,0.22397486772486772,0.2296957671957672,0.2176256613756614,0.0036044973544973546,2.6887929894179896
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T11:24:00+08:00,2026-07-06T03:24:00Z,2026-07-06T03:54:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515806.0296199321746826171875-2944017-109.png&datetime=2026/07/06 11:24,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515805.9867310523986816406250-2944017-108.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515806.0296199321746826171875-2944017-109.png,54,ok,,11f68d917d172f2c68ffc35497b48f77cb32400b149443bf346a0a064d5bcac1,61281,210,144,30240,120.27423941798942,116.9650462962963,127.15621693121693,121.46516754850087,66.94186507936507,0.12523148148148147,0.7095238095238096,0.39798280423280424,0.04702380952380952,0.030456349206349206,0.22400793650793652,0.22916666666666666,0.21564153439153438,0.0036044973544973546,2.67832671957672
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T11:36:00+08:00,2026-07-06T03:36:00Z,2026-07-06T04:06:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515805.9539361000061035156250-2944017-107.png&datetime=2026/07/06 11:36,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515805.9237239360809326171875-2944017-106.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515805.9539361000061035156250-2944017-107.png,53,ok,,18fda6c297d2d577b3be779ed67a003755e17ab83dc702ff2f390ba116268a8e,61364,210,144,30240,121.03498677248677,117.17671957671958,127.25892857142857,121.82354497354495,66.98323412698413,0.12529761904761905,0.7096230158730159,0.3966600529100529,0.04470899470899471,0.028835978835978836,0.2283399470899471,0.23508597883597884,0.22013888888888888,0.0036044973544973546,2.7192328042328042
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T11:48:00+08:00,2026-07-06T03:48:00Z,2026-07-06T04:18:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515805.8770520687103271484375-2944017-105.png&datetime=2026/07/06 11:48,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515805.8434000015258789062500-2944017-104.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515805.8770520687103271484375-2944017-105.png,52,ok,,ce822a0d4469a240d40b1163a1a3be75931c57c1cf45bd756d6d796c0ee7df08,61481,210,144,30240,121.52053571428571,117.24646164021163,127.07318121693122,121.94672619047618,66.5233134920635,0.12490079365079365,0.7086970899470899,0.39302248677248675,0.04427910052910053,0.029530423280423282,0.22800925925925927,0.2353835978835979,0.22166005291005292,0.0036044973544973546,2.722470238095238
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T12:00:00+08:00,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515805.8150711059570312500000-2944017-103.png&datetime=2026/07/06 12:00,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515805.7853569984436035156250-2944017-102.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515805.8150711059570312500000-2944017-103.png,51,ok,,283d30e41cd19072b4dcec6825208dcf238db1bedb1e5132fb6ea648c63ee20f,61735,210,144,30240,121.99401455026455,117.5546626984127,126.65175264550264,122.06680996472662,66.7441798941799,0.12476851851851851,0.7092592592592593,0.3899140211640212,0.0419973544973545,0.030787037037037036,0.23217592592592592,0.2378637566137566,0.22486772486772486,0.0035714285714285713,2.7497949735449736
envf_hkust_hko_radar,HKUST ENVF mirror of HKO radar imagery,hko_radar_image,2026-07-06T12:12:00+08:00,2026-07-06T04:12:00Z,2026-07-06T04:42:00Z,historical_display_proxy_observed_at_plus_30m,not_native_exact_vintage,https://envf.ust.hk/dataview/hko_radar/current/index.py?year__int=2026&month__int=7&day__int=6&hour__int=8&npics__int=72&interval__float=0.2&display=Search,https://envf.ust.hk/dataview/hko_radar/current/display_large_image.py?imagef=/tmp/ImgUtil-image_link-1783515805.7181010246276855468750-2944017-101.png&datetime=2026/07/06 12:12,https://envf.ust.hk/dataview/hko_radar/current/inc/display_image.py?imgfile=%2Ftmp%2Fhko_radar-4.0-1783515805.6903491020202636718750-2944017-100.png&resize__int=30&keepit__int=0,/tmp/ImgUtil-image_link-1783515805.7181010246276855468750-2944017-101.png,50,ok,,da78c6e8c43c7c8481fead2e03e2df42962c02aa8f16987323d49be91e301d36,61614,210,144,30240,122.15009920634921,117.39583333333333,126.34517195767195,121.96370149911816,66.71319444444444,0.12542989417989417,0.709292328042328,0.38895502645502644,0.04173280423280423,0.030324074074074073,0.23449074074074075,0.24004629629629629,0.22602513227513227,0.0035714285714285713,2.765132275132275
